데이터기준일자,전화번호,대표자명,홈페이지주소,휴무일,공휴일운영종료시각,공휴일운영시작시각,주말운영종료시각,주말운영시작시각,평일운영종료시각,평일운영시작시각,수입차요금,레저용차요금,승합차요금,대형차요금,중형차요금,소형차요금,경차요금,전기승합자동차보유대수,전기승용자동차보유대수,승합차보유대수,승용차보유대수,자동차총보유대수,보유차고지수용능력,차고지지번주소,차고지도로명주소,경도,위도,소재지지번주소,소재지도로명주소,사업장구분,업체명,제공기관코드,제공기관명
2019-05-07,043-846-2021,,,,,,,,21:00,09:00,,,,,,,,0,0,0,6,6,,,충청북도 충주시 봉방동 171-6,127.9129887917,36.9740763473,,충청북도 충주시 애향로 30(봉방동),영업소,성공렌트카,4390000,충청북도 충주시
2019-05-07,043-846-8460,,,,,,,,21:00,09:00,,,,,,,,0,0,0,6,6,,,충청북도 충주시 금릉동 25,127.920167,36.981634,,충청북도 충주시 칠금중앙4길 21(칠금동),영업소,엠케이렌트카,4390000,충청북도 충주시
2019-05-07,043-843-8002,,,,,,,,21:00,09:00,,,,,,,,0,0,22,365,387,,,충청북도 충주시 목수1길 13-10,127.9114750891,36.9755945414,,충청북도 충주시 애향로 7-1(봉방동),영업소,롯데렌탈,4390000,충청북도 충주시
2019-05-07,043-853-0853,,,,,,,,21:00,09:00,,,,,,,,0,0,3,33,36,,,충청북도 충주시 봉방동 344-8,127.912600,36.9754808839,,충청북도 충주시 상방7길 19(봉방동),주사업장,애니렌트카,4390000,충청북도 충주시
2019-05-07,043-853-3377,,,,,,,,21:00,09:00,,,,,,,,0,0,0,5,5,,,충청북도 충주시 목행동 269-47,127.923532,37.018080,,충청북도 충주시 충주호수로 59(목행동),영업소,신형렌트카,4390000,충청북도 충주시
2019-05-07,043-855-0088,,,,,,,,21:00,09:00,,,,,,,,0,0,3,12,15,,,충청북도 충주시 칠금동 829,127.915426,36.9831545242,,충청북도 충주시 계명대로 5(칠금동),영업소,솔렌트카,4390000,충청북도 충주시
2019-05-07,043-856-0717,,,,,,,,21:00,09:00,,,,,,,,0,0,4,100,104,,,"충청북도 충주시 금릉동 125-28,36,51",127.9233541951,36.9939526860,,충청북도 충주시 팽고리산길 78(금릉동),주사업장,보람렌트카,4390000,충청북도 충주시
2019-05-07,043-911-3750,,,,,,,,21:00,09:00,,,,,,,,0,0,2,5,7,,,충청북도 충주시 봉방동 91-2,127.9143784788,36.979494,,충청북도 충주시 봉계1길 32(봉방동),영업소,에이제이렌터카,4390000,충청북도 충주시
2019-12-13,070-4009-2714,이종남,,,18:00,09:00,18:00,09:00,18:00,09:00,,,,,,,,0,0,0,50,50,,인천광역시 부평구 삼산동 460-5,인천광역시 부평구 충선로203번길 4(삼산동),126.7509537886,37.4810639335,인천광역시 부평구 일신동 79-108,"인천광역시 부평구 항동로 158, 1층 103호 (일신동)",주사업장,㈜하카,3540000,인천광역시 부평구
2019-12-13,032-519-7200,부수현,https://hansolnetworks.com,,20:00,09:00,20:00,09:00,20:00,09:00,,,,,,,,0,0,0,3,3,,경기도 파주시 동패동 1701 두손비채주차타워 4층,경기도 파주시 책향기로 423 두손비채주차타워 4층(동패동),126.7794421859,37.7657743079,경기도 파주시 아동동 897 신안실크밸리 상가동 103호(아동동),경기도 파주시 시청로 123-1 신안실크밸리 상가동 103호(아동동),영업소,한솔네트웍스㈜,3540000,인천광역시 부평구
2019-12-13,032-519-7200,부수현,https://hansolnetworks.com,,20:00,09:00,20:00,09:00,20:00,09:00,,,,,,,,0,0,0,4,4,,인천광역시 연수구 송도동 24-5 송도센트럴공원주차장,인천광역시 연수구 테크노파크로 164 송도센트럴공원주차장,126.4974437205,37.4954628622,인천광역시 중구 운서동 3041-3 럭키하우스 102호,"인천광역시 중구 화랑목로 40-12, 럭키하우스 102호",영업소,한솔네트웍스㈜,3540000,인천광역시 부평구
2019-12-13,032-519-7200,부수현,https://hansolnetworks.com,,20:00,09:00,20:00,09:00,20:00,09:00,,,,,,,,0,0,0,1,1,,인천광역시 연수구 송도동 24-5 송도센트럴공원주차장,인천광역시 연수구 테크노파크로 164 송도센트럴공원주차장,126.6832117909,37.4961863613,인천광역시 서구 가좌동 72-1 유니온프라자 3층 305호,인천광역시 서구 원적로 109 유니온프라자 3층 305호,영업소,한솔네트웍스㈜,3540000,인천광역시 부평구
2019-12-13,032-519-7200,부수현,https://hansolnetworks.com,,20:00,09:00,20:00,09:00,20:00,09:00,,,,,,,,0,0,1,8,9,,인천광역시 연수구 송도동 24-5 송도센트럴공원주차장,인천광역시 연수구 테크노파크로 164 송도센트럴공원주차장,126.7219984091,37.5037803505,인천광역시 부평구 부평동 431-12부평신일유스테이션오피스텔 416호,인천광역시 부평구 부평대로 138 부평신일유스테이션오피스텔 416호(부평동),영업소,한솔네트웍스㈜,3540000,인천광역시 부평구
2019-04-30,031-355-1928,최미숙,,,,,,,18:00,09:00,,,,,,,,0,0,0,50,50,1200,경기도 화성시 우정읍 이화리 814-1,,126.8428294045,37.2178758081,경기도 화성시 남양읍 북양리 446번지,경기도 화성시 남양읍 주석로 99,주사업장,(주)한일렌트카,5530000,경기도 화성시
2019-04-30,031-226-4500,이호석,,,,,,,18:00,09:00,,,,,,,,0,0,1,51,52,234,"경기도 화성시 병점동 846 태안프라자, 4층","경기도 화성시 병점1로 216-13, 4층",127.0341757143,37.2063834670,경기도 화성시 병점동 381-9번지 병점하나로빌딩 302호,경기도 화성시 떡전골로 86,주사업장,㈜에스제이엠글로벌,5530000,경기도 화성시
2019-04-30,031-221-7223,황대남,,,,,,,18:00,09:00,,,,,,,,0,0,5,206,211,2291,경기도 화성시 기안동 457-54 외 5곳,경기도 화성시 융건로 47-14 외 5곳,126.9846191649,37.2167751506,경기도 화성시 기안동 457-590번지,경기도 화성시 융건로 47-6,주사업장,㈜서현렌트카,5530000,경기도 화성시
2019-04-30,031-8003-4890,변성두,,,,,,,18:00,09:00,,,,,,,,0,0,1,6,7,104,"경기도 화성시 반송동 40 패밀리타운, 2,3,4층","경기도 화성시 동탄반송1길 20-10, 2,3,4층",127.0627794321,37.2092738021,경기도 화성시 반송동 40번지,경기도 화성시 동탄반송1길 20-10,주사업장,㈜청명렌트카,5530000,경기도 화성시
2019-04-30,031-225-6040,이정희,,,,,,,18:00,09:00,,,,,,,,0,0,13,123,136,2002,"경기도 화성시 병점동 846 태안프라자, 7층 외 3곳",경기도 화성시 병점1로 216-13,127.0329491688,37.2097176250,경기도 화성시 진안동 543-7번지 3층,경기도 화성시 떡전골로 128-16,주사업장,㈜허스키렌트카,5530000,경기도 화성시
2019-04-30,031-221-5876,박경래,,,,,,,18:00,09:00,,,,,,,,0,0,0,56,56,780,"경기도 화성시 반송동 220-4, 8층",경기도 화성시 동탄솔빛로 53,127.0329491688,37.2097176250,경기도 화성시 진안동 543-7번지 3층,경기도 화성시 떡전골로 128-16,주사업장,㈜카웨딩,5530000,경기도 화성시
2019-04-30,031-302-4515,유순희,,,,,,,18:00,09:00,,,,,,,,0,0,0,108,108,1503,"경기도 화성시 병점동 846 태안프라자, 4층","경기도 화성시 병점1로 216-13, 4층 외 3곳",126.9244273228,37.1471360871,경기도 화성시 팔탄면 가재리 137번지,경기도 화성시 팔탄면 삼천병마로 390-116,주사업장,㈜알라딘렌트카,5530000,경기도 화성시
2019-04-30,031-355-2555,박상태,,,,,,,18:00,09:00,,,,,,,,0,0,12,212,224,3577,경기도 화성시 팔탄면 구장리 613-2 외 2곳,경기도 화성시 비봉면 비봉로 84 외 2곳,126.8716299139,37.2355174373,경기도 화성시 비봉면 양노리 275-10번지,경기도 화성시 비봉면 비봉로 84,주사업장,㈜화성렌트카,5530000,경기도 화성시
2019-04-30,031-273-3434,장광오,,,,,,,18:00,09:00,,,,,,,,0,0,6,95,101,1082,경기도 화성시 정남면 오일리 382-9 외 1곳,경기도 화성시 정남면 여의동길 85-21 외 1곳,127.0650272459,37.2303568878,경기도 화성시 반월동 128번지,경기도 화성시 효행로 1377,주사업장,㈜미래렌트카,5530000,경기도 화성시
2019-04-30,031-246-9300,이기성,,,,,,,18:00,09:00,,,,,,,,0,0,6,49,55,2254,경기도 화성시 장안면 장안리 1500-2 외 2곳,경기도 화성시 장안면 장안고잔길 43 외 2곳,126.9739263650,37.2193860243,경기도 화성시 봉담읍 와우리 156-90번지,경기도 화성시 봉담읍 와우안길 94,주사업장,(주)경도렌트카,5530000,경기도 화성시
2019-08-19,061-433-5757,김진영,,,,,,,20:00,08:00,,,,,,,,0,0,23,101,224,,"전라남도 강진군 강진읍 서성리 335, 성전면 금당리 26번지",전라남도 강진군 강진읍 중앙로 29,126.7654747,34.6379695,전라남도 강진군 강진읍 서성리 335,전라남도 강진군 강진읍 중앙로 29,영업소,㈜태경렌트카 강진영업소,4920000,전라남도 강진군
2019-09-25,041-853-9912,김민수,,,,,,,18:00,09:00,,,,,,,,0,0,0,21,21,273,충청남도 아산시 배방읍 장재리 257-1외25필지,,127.133606,36.4723299,,"충청남도 공주시 번영1로 47,503호(신관동)",주사업장,솔렌트카,4500000,충청남도 공주시
2019-09-25,041-854-4988,김세훈,,,,,,,18:00,09:00,,,,,,,,0,0,0,20,20,330,충청남도 공주시 신기동 244-1,,127.137259,36.4689046,,"충청남도 공주시 공주대학로 41,2층(신관동)",주사업장,스타렌트카,4500000,충청남도 공주시
2019-09-25,041-841-3350,이호성,,,,,,,18:00,09:00,,,,,,,,0,0,0,50,50,1500,충청남도 공주시 유구읍 백교리 88,,126.950834,36.5475161038,,충청남도 공주시 유구읍 중앙1길 32,주사업장,차이카렌트카,4500000,충청남도 공주시
2019-09-25,041-858-3348,강소원,,,,,,,18:00,09:00,,,,,,,,0,0,1,19,20,315,충청남도 공주시 반포면 마암리 589-2,,127.1336777395,36.4684235033,,"충청남도 공주시 번영3로 4-7,304호(신관동)",주사업장,대민렌터카,4500000,충청남도 공주시
2019-09-25,1577-5640,김옥경,,,,,,,18:00,09:00,,,,,,,,0,0,8,16,24,783,충청남도 논산시 연무읍 안심리 622-3,,127.136709,36.466224,,"충청남도 공주시 공주대학로 9-1,상가 비동 104호(신관동,현대아파트)",주사업장,세종렌터카,4500000,충청남도 공주시
2019-09-25,041-853-9842,김형래,,,,,,,18:00,09:00,,,,,,,,0,0,1,37,38,541,충청남도 공주시 의당면 수촌리 143-12,,127.1310886390,36.4707117225,,충청남도 공주시 신관로 26,주사업장,엠알렌트카,4500000,충청남도 공주시
2019-09-25,000-000-0000,이창배,,,,,,,18:00,09:00,,,,,,,,0,0,2,48,50,463,충청남도 논산시 성동면 정지리 286,,127.124236,36.4541471,충청남도 공주시 중동 155-25,,영업소,렌트카킹 영업소,4500000,충청남도 공주시
2019-09-25,041-858-4051,조영우,,,,,,,18:00,09:00,,,,,,,,0,0,0,51,51,740,대전광역시 서구 매노동 194-2번지,,127.245133,36.4057103,충청남도 공주시 반포면 봉곡리 263번지 3층,"충청남도 공주시 반포면 반포초교길 168-1,3층",주사업장,㈜엔케이,4500000,충청남도 공주시
2019-09-25,041-855-1114,홍경범,,,,,,,18:00,09:00,,,,,,,,0,0,5,52,57,809,충청남도 논산시 성동면 정지리 286번지,,127.150257,36.4752342,충청남도 공주시 금흥동 259번지 110호,"충청남도 공주시 신금1길 100,110호(금흥동,새뜸현대아파트상가동)",주사업장,동아렌트카,4500000,충청남도 공주시
2019-09-25,042-541-4847,최윤철,,,,,,,18:00,09:00,,,,,,,,0,0,1,13,14,310,충청남도 공주시 이인면 복룡리 57,,127.138854,36.4779843349,충청남도 공주시 금흥동 617-1,충청남도 공주시 한적2길 41-13,영업소,㈜번영렌트카 공주영업소,4500000,충청남도 공주시
2019-09-25,041-856-4293,반채운,www.ajrentacar.co.kr,,,,,,18:00,09:00,,,,,,,,0,0,0,3,3,100,충청남도 공주시 송선동 140-1,충청남도 공주시 장척로 30,127.1688877568,36.4837887206,충청남도 공주시 송선동 140-1,충청남도 공주시 장척로 30,영업소,AJ렌탈㈜ 공주 영업소,4500000,충청남도 공주시
2019-09-25,041-852-8002,표현명,www.lotterentacar.net,,,,,,20:00,08:30,,,,,,,,0,0,15,241,256,1191,충청남도 공주시 우성면 반촌리 37,,127.134749,36.4685052257,충청남도 공주시 신관동 609,충청남도 공주시 신관로 74,영업소,롯데렌탈㈜ 공주영업소,4500000,충청남도 공주시
2019-09-25,041-688-5650,강순호,,,,,,,18:00,09:00,,,,,,,,0,0,1,2,3,100,충청남도 공주시 월미동 79,,127.133607,36.472314,충청남도 공주시 신관동 643-15,충청남도 공주시 번영1로 47,영업소,(합)미래렌트카 공주영업소,4500000,충청남도 공주시
2020-01-01,051-327-7114,,,,,,,,18:00,09:00,,,,,,,,0,0,5,45,50,,,부산광역시 사상구 학장동 153,128.9948224,35.13739369,,부산광역시 사상구 학감대로 42(학장동),주사업장,㈜행복오토랜드렌트카,6260000,부산광역시
2020-01-01,051-893-0313,,,,,,,,18:00,09:00,,,,,,,,0,0,10,169,179,,,부산광역시 남구 우암로 375,129.066561,35.13542159,,부산광역시 남구 우암로 375(문현동),주사업장,㈜예스굿모닝,6260000,부산광역시
2020-01-01,051-416-5400,,,,,,,,18:00,09:00,,,,,,,,0,0,23,44,67,,,부산광역시 영도구 청학동 59-17,129.0661295,35.0905808,,부산광역시 영도구 태종로 410(청학동),주사업장,㈜세명SM렌트카,6260000,부산광역시
2020-01-01,051-973-7000,,,,,,,,18:00,09:00,,,,,,,,0,0,12,145,157,,,부산광역시 강서구 대저2동 2405-2,128.9505381,35.17537424,,부산광역시 강서구 공항앞길 153(대저2동),주사업장,㈜삼성렌트카,6260000,부산광역시
2020-01-01,051-558-0400,,,,,,,,18:00,09:00,,,,,,,,0,0,9,47,56,,,부산광역시 해운대구 반여동 878,129.1246086,35.20798937,,부산광역시 해운대구 반여로155번다길 39(반여동),주사업장,가자렌트카㈜,6260000,부산광역시
2020-01-01,051-341-3131,,,,,,,,18:00,09:00,,,,,,,,0,0,55,288,343,,,부산광역시 북구 구포동 1060-469,128.9556808,35.18140915,,부산광역시 강서구 공항진입로 24(대저2동),주사업장,㈜삼천리렌트카,6260000,부산광역시
2020-01-01,051-639-7725,,,,,,,,18:00,09:00,,,,,,,,0,0,1,50,51,,,경상남도 김해시 한림면 신청리 211-3,128.9680876,35.21193991,,부산광역시 강서구 낙동북로 364(대저1동),주사업장,가렌트카㈜,6260000,부산광역시
2020-01-01,051-751-8880,,,,,,,,18:00,09:00,,,,,,,,0,0,4,55,59,,,부산광역시 수영구 망미동 424-2,129.1086201,35.17181126,,부산광역시 수영구 연수로 347-6(망미동),주사업장,㈜두리렌트카,6260000,부산광역시
2020-01-01,051-818-0405,,,,,,,,18:00,09:00,,,,,,,,0,0,8,237,245,,,부산광역시 동구 초량동 1187-21,129.0409052429,35.1152142653,,부산광역시 동구 중앙대로 210(초량동),주사업장,㈜유카,6260000,부산광역시
2020-01-01,051-582-8111,,,,,,,,18:00,09:00,,,,,,,,0,0,8,60,68,,,부산광역시 동래구 충렬대로 88,129.0703789,35.20730978,,부산광역시 동래구 충렬대로 88(온천동),주사업장,㈜길렌트카,6260000,부산광역시
2020-01-01,051-527-6500,,,,,,,,18:00,09:00,,,,,,,,0,0,33,26,59,,,부산광역시 북구 구포동 250-2,128.997982,35.20730705,부산광역시 북구 구포동 250-2,,주사업장,㈜국민카,6260000,부산광역시
2020-01-01,051-506-4000,,,,,,,,18:00,09:00,,,,,,,,0,0,15,63,78,,,부산광역시 연제구 거제동 482-94,129.0762343,35.19081654,,부산광역시 연제구 거제대로267번길 7(거제동),주사업장,㈜부산렌트카,6260000,부산광역시
2020-01-01,051-554-1400,,,,,,,,18:00,09:00,,,,,,,,0,0,3,57,60,,,부산광역시 남구 황령대로319번나길 12-3,129.0911193,35.15029197,,부산광역시 남구 황령대로319번나길 12-3(대연동),주사업장,피엘아이지렌트카(주),6260000,부산광역시
2020-01-01,1644-7824,,,,,,,,18:00,09:00,,,,,,,,0,0,11,231,242,,,부산광역시 사상구 사상로 29(주례동),129.1350252,35.16577952,,부산광역시 해운대구 APEC로 30(우동),주사업장,㈜국제렌트카,6260000,부산광역시
2020-01-01,051-469-2121,,,,,,,,18:00,09:00,,,,,,,,0,0,21,41,62,,,부산광역시 사상구 광장로 88(괘법동),128.9863048,35.16171111,,부산광역시 사상구 광장로 88(괘법동),주사업장,㈜한국렌트카,6260000,부산광역시
2019-10-22,055-759-5097,한병화,,,19:00,09:00,19:00,09:00,19:00,09:00,,,150000,120000,800000,70000,50000,0,0,0,18,18,406,경상남도 진주시 상평동 161-6,경상남도 진주시 대신로106번길 13,128.1195250636,35.1698213240,경상남도 진주시 상평동 161-6,경상남도 진주시 대신로106번길 13,주사업장,신우렌트카,5310000,경상남도 진주시
2019-10-22,055-756-1188,박민진,,,21:00,09:00,21:00,09:00,21:00,09:00,,,117000,173550,104000,71500,61750,0,0,5,112,117,660,경상남도 진주시 집현면 봉강리 769,경상남도 진주시 집현면 진주성로 708,128.1172711,35.1642718532,경상남도 진주시 호탄동 639-1,경상남도 진주시 호탄길34번길 10,주사업장,한성렌트카,5310000,경상남도 진주시
2019-10-22,055-757-9119,신미경,,,24:00,12:00,24:00,12:00,24:00,12:00,,,120000,120000,80000,60000,50000,0,0,3,93,96,1000,경상남도 진주시 내동면 신율리 661-9,경상남도 진주시 내동로 110,128.1156852292,35.1689951109,경상남도 진주시 상평동 265-11,"경상남도 진주시 남강로1129번길 10, 2층",주사업장,유성렌트카,5310000,경상남도 진주시
2019-10-22,070-7802-9165,김영종,,,18:00,09:00,20:00,08:00,20:00,08:00,,,120000,130000,80000,70000,60000,0,0,11,113,124,2500,경상남도 진주시 진성면 천곡리 337,경상남도 진주시 큰들로 106-1,128.1146295,35.1708458,경상남도 진주시 상평동 204-3,"경상남도 진주시 큰들로 106-1, 2층 201호",주사업장,오토월드㈜렌트카,5310000,경상남도 진주시
2019-10-22,055-761-0603,이명우,,,18:00,09:00,18:00,09:00,18:00,09:00,500000,205000,225000,304000,170000,115000,100000,0,0,0,15,15,634,경상남도 진주시 가좌동 1676-2,경상남도 진주시 개양로 177-6,128.1185193,35.1758404461,경상남도 진주시 상평동 154-13,경상남도 진주시 공단로 169,주사업장,오토랜드세이프㈜,5310000,경상남도 진주시
2019-10-22,055-758-9951,김경조,,,19:00,08:00,19:00,09:00,19:00,08:00,350000,150000,140000,180000,90000,70000,60000,0,0,1,11,12,260,경상남도 진주시 충무공동 287-3,경상남도 진주시 에나로128번길 7,128.1011857,35.2160872,경상남도 진주시 장재동 515-3,경상남도 진주시 진산로 341,주사업장,신세계,5310000,경상남도 진주시
2019-10-22,055-740-3200,황상연,www.scsncar.co.kr,명절 당일,17:00,08:00,17:00,08:00,18:00,08:00,,,142000,230000,129000,60000,78000,0,0,14,140,154,827,경상남도 진주시 문산읍 소문리 666,경상남도 진주시 월아산로 1117번길 27,128.1036377,35.1791571,경상남도 진주시 상대동 296-15,경상남도 진주시 동진로 114-1,주사업장,서경엔카,5310000,경상남도 진주시
2019-10-22,055-763-1166,주동진,,,24:00,12:00,24:00,12:00,24:00,12:00,385000,171500,154000,209300,122500,77000,66500,0,0,11,77,88,330,경상남도 진주시 지수면 압사리 58,경상남도 진주시 지수면 용봉로 81,128.1272808249,35.1648917,경상남도 진주시 충무공동 69-3,"경상남도 진주시 동부로169번길 12, B동 1707호",주사업장,블루렌트카,5310000,경상남도 진주시
2019-10-22,055-742-8000,배인주,,,24:00,12:00,24:00,12:00,24:00,12:00,,,150000,150000,120000,80000,70000,0,0,5,43,48,991,경상남도 진주시 이현동 12-1,경상남도 진주시 석갑로155번길 23,128.0835111,35.1925256,경상남도 진주시 동성동 10-4,"경상남도 진주시 남강로659번길 16-1,5층",주사업장,모던렌터카,5310000,경상남도 진주시
2019-10-22,055-763-7900,정명옥,www.진주렌트카.kr,,15:00,09:00,15:00,09:00,18:00,09:00,,,110000,120000,80000,60000,50000,0,0,7,18,25,396,경상남도 진주시 상평동 261-3,경상남도 진주시 대신로103번길 22,128.1159131978,35.1696323,경상남도 진주시 상평동 261-3,경상남도 진주시 대신로103번길 22,주사업장,명성렌트카,5310000,경상남도 진주시
2019-09-06,053-653-3700,김승택,,,,,20:00,09:00,20:00,09:00,,,,,,,,0,0,11,43,54,,대구광역시 달서구 유천동 360-5,대구광역시 달서구 월배로5길 8-7(유천동),128.578547,35.8353694,대구광역시 남구 대명동 509-2,대구광역시 남구 대명남로 188,주사업장,(주)미스터렌트카,3440000,대구광역시 남구
2019-09-19,1599-9111,최신원,0,24:00:00,24:00,00:00,24:00,00:00,24:00,00:00,0,0,0,0,0,0,0,0,0,0,0,0,,전라남도 보성군 보성읍 보성리 338,전라남도 보성군 보성읍 용문길 18,127.0942200,34.7728127,전라남도 보성군 보성읍 보성리 338,전라남도 보성군 보성읍 용문길 18,영업소,SK네트웍스㈜ SK렌터카 보성영업소,4890000,전라남도 보성군
2020-01-01,051-980-2095,,,,,,,,18:00,09:00,,,,,,,,0,0,0,30,30,,,부산광역시 강서구 대저1동 361-68,128.988739,35.218994,부산광역시 강서구 대저1동 361-68,,주사업장,㈜응카,6260000,부산광역시
2020-01-01,051-809-0002,,,,,,,,18:00,09:00,,,,,,,,0,0,0,50,50,,,"부산광역시 강서구 미음산단5로41번길 71, 110호(글로벌테크비즈센터)",128.8676020535,35.1617643305,,부산광역시 강서구 미음산단5로41번길 71(미음동),주사업장,유카네트웍스㈜,6260000,부산광역시
2020-01-01,051-581-3002,,,,,,,,18:00,09:00,,,,,,,,0,0,2,64,66,,,"부산광역시 북구 금곡대로303번길 80, 7~8층(화명동, 화명코아프라자)",129.0093551,35.23614721,,부산광역시 북구 금곡대로303번길 80(화명동),주사업장,㈜렌고,6260000,부산광역시
2020-01-01,051-556-7744,,,,,,,,18:00,09:00,,,,,,,,0,0,9,127,136,,,부산광역시 기장군 정관읍 병산리 421-1,129.0976112,35.20047654,,부산광역시 동래구 반송로 219(안락동),주사업장,㈜뉴국제렌트카,6260000,부산광역시
2020-01-01,051-525-0001,,,,,,,,18:00,09:00,,,,,,,,0,0,0,74,74,,,부산광역시 남구 황령대로 401-8,129.1012648,35.14495397,,부산광역시 남구 황령대로 401-8(대연동),주사업장,신영렌트카㈜,6260000,부산광역시
2020-01-01,051-704-9748,,,,,,,,18:00,09:00,,,,,,,,0,0,8,68,76,,,부산광역시 강서구 녹산산업북로 119 (송정동),128.9680876,35.21193991,,부산광역시 강서구 낙동북로 364(대저1동),주사업장,㈜카렌트,6260000,부산광역시
2020-01-01,051-555-9555,,,,,,,,18:00,09:00,,,,,,,,0,0,6,109,115,,,부산광역시 동래구 명륜로 43,129.0839182,35.19807618,,부산광역시 동래구 명륜로 43(수안동),주사업장,㈜비에스렌터카,6260000,부산광역시
2020-01-01,02-2059-0204,,,,,,,,18:00,09:00,,,,,,,,0,0,190,17784,17974,,,부산광역시 사상구 주례동 1233-7,129.0580995,35.15817495,,부산광역시 부산진구 새싹로 1(부전동),주사업장,비엔케이캐피탈㈜,6260000,부산광역시
2020-01-01,051-987-8046,,,,,,,,18:00,09:00,,,,,,,,0,0,14,60,74,,,부산광역시 연제구 연산동 775-1,129.0850519,35.17764962,부산광역시 연제구 연산동 775-1,,주사업장,㈜부산스타렌트카,6260000,부산광역시
2020-01-01,051-208-1401,,,,,,,,18:00,09:00,,,,,,,,0,0,8,136,144,,,부산광역시 사하구 장평로 142,128.9729589,35.0789223313,,부산광역시 사하구 장평로 142(장림동),주사업장,㈜금호투어렌트카,6260000,부산광역시
2020-01-01,051-501-6125,,,,,,,,18:00,09:00,,,,,,,,0,0,5,115,120,,,부산광역시 동래구 칠산동 291-1,129.0780776,35.19901174,,부산광역시 연제구 중앙대로 1253(거제동),주사업장,㈜붐렌트카,6260000,부산광역시
2020-01-01,051-926-2200,,,,,,,,18:00,09:00,,,,,,,,0,0,3,48,51,,,부산광역시 사상구 새벽시장로64번길 50,128.9798021,35.15302502,,부산광역시 사상구 새벽시장로64번길 50(감전동),주사업장,㈜태영티엔티,6260000,부산광역시
2020-01-01,051-341-3131,,,,,,,,18:00,09:00,,,,,,,,0,0,24,274,298,,,부산광역시 북구 구포동 1035-2,128.9556808,35.18140915,,부산광역시 강서구 공항진입로 24(대저2동),주사업장,㈜대동렌트카,6260000,부산광역시
2020-01-01,051-892-3000,,,,,,,,18:00,09:00,,,,,,,,0,0,24,110,134,,,"부산광역시 연제구 중앙대로 1140, 8층",129.0812009,35.18942917,,부산광역시 연제구 중앙대로 1140(연산동),주사업장,㈜일박이일렌트카,6260000,부산광역시
2020-01-01,051-625-2664,,,,,,,,18:00,09:00,,,,,,,,0,0,1,99,100,,,부산광역시 수영구 수영로 397-19,129.1074463192,35.1422994440,,부산광역시 수영구 수영로 397-19(남천동),주사업장,㈜더바른렌터카,6260000,부산광역시
2020-01-01,051-441-5252,,,,,,,,18:00,09:00,,,,,,,,0,0,4,68,72,,,부산광역시 기장군 장안읍 기룡리 1115,129.092374,35.2463952,,부산광역시 금정구 중앙대로 1817(구서동),주사업장,㈜바이펙스,6260000,부산광역시
2020-01-01,1600-4412,,,,,,,,18:00,09:00,,,,,,,,0,0,14,71,85,,,부산광역시 부산진구 전포동 674-4번지,129.0363551,35.15548772,,부산광역시 부산진구 가야대로589번길 11(가야동),주사업장,㈜뉴굿타임렌트카,6260000,부산광역시
2020-01-01,051-504-6666,,,,,,,,18:00,09:00,,,,,,,,0,0,28,41,69,,,부산광역시 동래구 아시아드대로184번길 8,129.065181,35.20035191,,부산광역시 동래구 아시아드대로184번길 8(사직동),주사업장,㈜새부산렌탈,6260000,부산광역시
2020-01-01,051-808-6000,,,,,,,,18:00,09:00,,,,,,,,0,0,13,107,120,,,부산광역시 강서구 녹산산업북로 119(송정동),129.0568363205,35.14111359,,부산광역시 동구 중앙대로 536(범일동),주사업장,㈜위드렌터카,6260000,부산광역시
2020-01-01,051-208-1214,,,,,,,,18:00,09:00,,,,,,,,0,0,11,95,106,,,부산광역시 사상구 감전동 134-18,128.9898432,35.15480453,,부산광역시 사상구 학감대로267번길 15(감전동),주사업장,제일렌트카㈜,6260000,부산광역시
2020-01-01,051-554-5666,,,,,,,,18:00,09:00,,,,,,,,0,0,6,61,67,,,부산광역시 동래구 온천동 453-21,129.0810336,35.21571503,,부산광역시 동래구 차밭골로 4-5(온천동),주사업장,㈜포시즌렌트카,6260000,부산광역시
2020-01-01,051-731-3134,,,,,,,,18:00,09:00,,,,,,,,0,0,6,52,58,,,부산광역시 해운대구 중동 1764-13,129.1710332,35.16606732,,부산광역시 해운대구 해운대해변로 389(중동),주사업장,㈜삼일렌트카,6260000,부산광역시
2020-01-01,051-752-9399,,,,,,,,18:00,09:00,,,,,,,,0,0,5,80,85,,,부산광역시 해운대구 반여로 116,129.1239527,35.20183904,,부산광역시 해운대구 반여로 116(반여동),주사업장,애플렌트㈜,6260000,부산광역시
2020-01-01,051-623-9998,,,,,,,,18:00,09:00,,,,,,,,0,0,3,120,123,,,부산광역시 강서구 송정동 1512-2,129.1120642,35.16967946,,부산광역시 수영구 연수로 385-1(수영동),주사업장,㈜나이스렌트카,6260000,부산광역시
2020-01-01,051-866-1124,,,,,,,,18:00,09:00,,,,,,,,0,0,1,54,55,,,부산광역시 연제구 반송로 68,129.0869485,35.1898013,,부산광역시 연제구 반송로 68(연산동),주사업장,㈜건아렌트카,6260000,부산광역시
2020-01-01,051-325-7000,,,,,,,,18:00,09:00,,,,,,,,0,0,24,50,74,,,부산광역시 부산진구 당감동 807-1,129.0267136,35.16818044,,부산광역시 부산진구백양관문로 113(당감동),주사업장,㈜새가람렌트카,6260000,부산광역시
